created_at,full_text,username,label_UK
Wed Aug 07 14:26:38 +0000 2024,Kalo bukan sampah ya kucing yg di buang depan rumah gua ini minimal klo ga mau rawat jangan piara betina goblok nyusahin warga sini aja lu pendatang ga punya otak balik kampung lu sono https://t.co/ADlN3heHTI,karaageindra,UK_misogyny
Wed Jul 31 05:34:12 +0000 2024,Halah betina anjing Bundir bundir aja asal mayat lu jangan nyusahin orang yang masih hidup Berlagak nyesel jelas jelas lu udah tua bukan bocah TK yang polos Lu kesana gak mungkin kena gendam sebelumnya tapi : EMANG DASAR LU ANJING ZIONIS,harryth72,UK_misogyny
Sat Jul 27 10:23:40 +0000 2024,@folkshittmedia contoh betina playing victim udah salah nyusahin lagi,gabuut_aja_sih,UK_misogyny
Sat Jul 27 08:10:43 +0000 2024,Mau mati mah sendiri aja mba nyusahin orang segala malak dalih ganti rugi motor si anjing betina ini,ontafan,UK_misogyny
Sat Jul 27 01:47:30 +0000 2024,@Jateng_Twit Real betina dongok nyusahin,YAltsa18758,UK_misogyny
Fri Jul 26 14:17:25 +0000 2024,@creepy_room_ Manusia laknat nyusahin dan mempersulit orang lain...itu setan betina pake kerudung pasti tau terusan nya..,dsofio_xo,UK_misogyny
Thu Jul 18 09:56:46 +0000 2024,si kelinci betina nyusahin,oxeanwvss,UK_misogyny
Wed Jul 17 14:18:11 +0000 2024,@OposisiCerdas Anjenk keterunan gurun ini selalu buat ulah ...udah saat di Bantai ni sisaid.. nyusahin orang cari makan,BejoBack,UK_misogyny
Tue Jul 09 10:21:48 +0000 2024,Jujur aja absen perjadin ini nyusahin. Dikira orang ga kerja apa ya,rararep,UK_misogyny
Sun Jun 30 09:51:17 +0000 2024,Nyusahin juga ya,rararep,UK_misogyny
Sat Jun 29 14:20:32 +0000 2024,Ini namanya udah bundir nyusahin orang ,rararep,UK_misogyny
Tue Jun 18 10:12:25 +0000 2024,Perlakuan kebanyakan pencinta kucing terhadap kucing cewek atawa betina juga sering kali begitu kan ya. Sering saya dengar mereka berkata Aku pengin miara kucing tapi maunya yang jantan. Kalau betina nggak mau. Nyusahin. Ngelahirin mulu. ,EeelRui,UK_misogyny
Sat Jun 15 01:25:37 +0000 2024,@merahperona Inferiority complexny nyusahin org huft ,LlamaBetina,UK_misogyny
Thu Jun 13 03:13:36 +0000 2024,@Quarttoo Tp nyusahin anjglah,mommybobaa,UK_misogyny
Sat Jun 08 20:41:39 +0000 2024,@5teV3n_Pe9eL Betina modelan kudanil bunting gini emang nyusahin orang,SugiantoroBedjo,UK_misogyny
Wed May 29 04:16:52 +0000 2024,@kochengfs Steril adl keputusan terbaik nder! Kalo kcgmu jantan resiko kena kencing batu bakal nurun drastis dan dia gak akan kabur2 dari rumah nyari betina Kalo kcgmu betina resiko kena radang rahim sampai bernanah akan jadi 0% dan dia gak akan beranak pinak dan nyusahin km sbgi mbabu,knbbrr,UK_misogyny
Mon May 27 04:00:45 +0000 2024,eh om kmu juga sama jadi inceran tuh betina yaallah takuuut bgt demi nyusahin bener si arinjing ini,ifschanyy,UK_misogyny
Fri May 24 14:00:51 +0000 2024,Jahat bgt mindahin orang ga mikir panjang nyusahin hidup orang. Ribuan orang doain yg jelek2 bu tihati,rararep,UK_misogyny
Sun May 12 08:21:36 +0000 2024,Minimal kalo ga masuk kerja itu ngomong jangan bisanya nyusahin kita2 yg kebagian kerja sebelum kamu. Jadi kitanya harus nungguin kamu terus sampe dtg. Kita pulang telat pas sampe rumah baru di wa maaf aku sakit kepala . Alasan! Kamu bukan sakit kepala tp lagi mau lamaran.,arashcyrille,UK_misogyny
Sun May 12 07:57:49 +0000 2024,@florieliciouss @AdrieMuhammad @are_inismyname @jokowi @prabowo @gibran_tweet @P4P4B0W0_2024 @bengkeldodo @Ndons_Back @99propaganda @Kimberley_PS08 @IrawanRommi @MIrvanDarwin1 @Bank_Joee_ @OppungTp Contoh betina nyusahin org ya begini.. Kalo memang pemerintah jokowi berhasil.. Otomatis hutang gx membengkak tki menurun pajak gx bengkak bansos minim.. Kalo semua hal dibangun dengan hutang lalu apa yg kau banggakan bgst..,RamA_NAD,UK_misogyny
Fri May 10 15:23:01 +0000 2024,@zoelfick Woiii anjing betina udah goblok jangan nyusahin orang laaahh!!! Bangsaaatttt!!!,21AntiBodoh,UK_misogyny
Thu May 09 11:34:28 +0000 2024,@UJunami @sosmedkeras Lu tau ga serigala itu kalo anaknya udah nyusahin malah dia yang bunuh langsung. Di dunia binatang rata2 gitu. Seekor singa betina harus melahirkan anaknya jauh2 dari kawanan demi menghindari betina lain yang ga segan2 membunuh.,Babangkecek,UK_misogyny
Sat Apr 20 14:20:18 +0000 2024,halah tai nih bekicot kenapa nyusahin lagi sih pantek lu betina,nominsse,UK_misogyny
Sat Apr 20 03:27:57 +0000 2024,Banyak mau banget lu betina nyusahin aja bisanya,_abcsefg,UK_misogyny
Fri Apr 19 18:14:11 +0000 2024,Betina tolol lo kalau laper makan ajg Jgn nyusahin orang pantek,kerrraaasssd,UK_misogyny
Fri Mar 29 13:15:25 +0000 2024,@folkshittmedia Dasar betina nyusahin. Org d jalan,milanholic_CH,UK_misogyny
Wed Mar 13 18:03:36 +0000 2024,Kemendag kalo bikin aturan ada2 aja nyusahin kita mana anyep aja kek ga bersalah. Yg dihujat siapaa? Kitaaa,rararep,UK_misogyny
Thu Feb 29 23:55:46 +0000 2024,@REP0RT_ID Betina nyusahin,Chach202012,UK_misogyny
Sun Jan 14 22:57:54 +0000 2024,@AdyWibi @MPR_SBY @TedInvestigasi @pedagang_kritik @BabehAldoAje135 @aniesbaswedan @cakimiNOW @MariaAlcaff @Human_B @tianraditya Bljr dr kisah pemotongan SapiBetina d Al Baqarah ya!Org2 rewel itu nanya sapi betinanya yg gmn d jwb yg ga muda tp ga tua.Nanya lg yg dipake membajak atau ga? Dll.Akhrnya hmpr ga jd motong sapi.Pdhl perintah awalnya simple potong sapi betina! .Tp bnyk tny yg nyusahin mrka sndri,LenySiregar01,UK_misogyny
Fri Dec 01 02:23:49 +0000 2023,Debat soal kondisi urgent betina pulang tengah malem dan susah dapet driver ojol. Belajar hidup sendiri ngapa? pikiran lu tuh dirubah bukan karena lu cewek jadi harus di temenin mulu. Cuman pas lu mati doang yang emang harus di anter. Betina miskin emang nyusahin.,NavieraStokes,UK_misogyny
Wed Nov 15 02:31:37 +0000 2023,lo pada yang miara kucing kalo GAK MAMPU mbok ya disteril kucingnyaaaaaa!!!!!!! mau itu jantan atau betina biar gak nyusahin tetangga lo setan,viciousissad_,UK_misogyny
Sat Oct 28 07:43:24 +0000 2023,Sumpah ni ayam betina dikawinin siapa sih. Lain kali gua kandangin biar kaga bertelor nyusahin orang.,dhioraine,UK_misogyny
Thu Oct 19 13:05:22 +0000 2023,Yang jelas gue gak mau memberatkan orang untuk tetep stay sama gue Klo emang dirasa ggw udh terlalu nyusahin Gw udah gak menguntungkan Tinggalin aja gpp,dombabetanduk,UK_misogyny
Tue Oct 17 15:28:34 +0000 2023,@struggle4X Aku sih jantan betina ku steril bg.. krn klo dah birahi sama2 nyusahin,mengsimeow,UK_misogyny
Fri Oct 13 15:22:08 +0000 2023,@sosmedkeras Paling tidak kalo lg susah gak nyusahin org laen. Aneh deh si betina ini,JANUARD_1,UK_misogyny
Mon Sep 25 14:48:20 +0000 2023,@taekoooobi Betina banyak bacot mamam noh si t kunyah sana jgn ada sisa nyusahin hidup org lain aja lo berdua ,emosianpak,UK_misogyny
Mon Sep 18 23:59:15 +0000 2023,@OposisiCerdas Saya gak suka betina ini.. nyusahin indonesia!,BuchroniK,UK_misogyny
Thu Sep 14 05:05:30 +0000 2023,@KawanBaikKomodo Bagus biar aja kalian jadi Santapan komodo..hidup pun buat nyusahin ,BejoBack,UK_misogyny
Mon Sep 11 17:15:12 +0000 2023,@zefanyalintang sama2 nyusahin sih..,_rose_nymph,UK_misogyny
Wed Aug 23 06:19:56 +0000 2023,@adegea_ @utdfocusid Betina problematik... dah nyusahin ujungÃÂ²nya bunting jg...,pitak0424848772,UK_misogyny
Sun Aug 06 04:20:44 +0000 2023,@DS_yantie Woy Anjing betina ngamuk2...wkwkwk Bilang ke negara jgn suka nyusahin orang..orang mau umrah aja di jegal...dasar betina anjing pemabuk kodok,3asyPick90w1n,UK_misogyny
Tue Aug 01 08:48:35 +0000 2023,@tanyakanrl Punya selera tinggi boleh aja asal gak nyusahin orang lain. Ini mah mending batal aja deh. Ga kebayang berumah tangga sama betina lintah. Kelak bukan cuma suami yg bakal dibikin susah tapi keluarga suami jg bakal repot lahir batin,99snow,UK_misogyny
Fri Jul 21 07:16:43 +0000 2023,@intanorii Dianya gak mau sama lo. Maksa bett BETINA satu ini. Punya apa sih lo? Bisa bikin dia bahagia? enggak kan? nyusahin mah iyaa..,daniivan540607,UK_misogyny
Thu Jul 13 02:45:51 +0000 2023,@kegblgnunfaedh Betina bajingan. Kalo gamon kelarin dulu!! Nyusahin org lain kan kalo ky gitu asu ??,iamyoel_,UK_misogyny
Fri Jul 07 23:33:33 +0000 2023,@Langitponpel_19 @asmanadia Besok2 suruh guru kampret itu naek angkot biar gk nyusahin! Mas Al kek duda munafik di mulut nyebut nama Andin Mulu tapi kelakuan ganjen ma betina buatan MNC ma tim bengek menjijikan!,anastasiavani14,UK_misogyny
Thu Jul 06 14:08:35 +0000 2023,@putri_Aalona Anjing betina itu waktu ngentot ga ngajakÃÂ² giliran mau beranak nyusahin orang bnyk ,freddyarjuna,UK_misogyny
Sun Jun 25 16:47:02 +0000 2023,Jauhkanlah kami dari betina norak yang hobinya nyusahin orang lain kaya gini,sambattrusbro,UK_misogyny
Mon Jun 19 14:34:35 +0000 2023,@undipmenfess Mau betina yang nyebelin apa nyusahin? 1 nya persia 1 nya himalaya. Flat nose semua. https://t.co/KV4PCamqLY,omomsambat,UK_misogyny
Thu Jun 08 18:19:20 +0000 2023,@KompasTV Yg jadi masalah itu di point ketika betina beliang lbp ada bermain tambang2 dipapua dan haris manggut2 (artinya mengiyakan) wajar kalo lbp mengkasus kan.klo bukti belum ada tu betina jatuhin nyusahin haris tampa sadar.,birridbirrid,UK_misogyny
Tue May 23 13:51:00 +0000 2023,@tanyarlfes Ni betina nyusahin bgt asli Trllu manja jingan,Blackmelsime,UK_misogyny
Tue May 23 13:35:54 +0000 2023,@tanyarlfes Nyusahin amat betina satu ini,d0venstone,UK_misogyny
Fri May 05 04:55:57 +0000 2023,@tang__kira Betina nyusahin ya gini nih. https://t.co/TB8n1BSDH4,AGM_Gie,UK_misogyny
Thu Apr 27 06:27:34 +0000 2023,@maxjusdi @chyntiaaasari jangan terlalu lebay kl ken anak gue pasti gue tanya dulu kamu ngapain ke tempat pak polisi itu ? Kenapa kamu duel sama teman kamu di rumah teman mu? Kamu datang ketempat orang lalu duel di rumah orang itu dan bonyok semua karena betina ? belum jadi istri saja sudah nyusahin!,Ristiyo15,UK_misogyny
Sun Apr 16 06:12:04 +0000 2023,3NGAS + Nak udah cukup nak jangan nakut-nakutin peliharaan tetangga terus nak nanti kena marah loh kamu... Kalau dinasehati jangan ngeledek Hari-hari nyusahin hidup babu aja kau! Betina macam apa kau gak ada anggun anggunnya Sekarang ada hobby baru lagi... nyoba makanin,bramasthasena,UK_misogyny
Sun Apr 16 06:11:13 +0000 2023,4EVER Nak udah cukup nal jangan nakut-nakutin peliharaan tetangga terus nak nanti kena marah loh kamu... Kalau dinasehati jangan ngeledek Hari-hari nyusahin hidup babu aja kau! Betina macam apa kau gak ada anggun anggunnya Sekarang ada hobby baru lagi... nyoba makanin po,kiandrasdfghjkl,UK_misogyny
Thu Apr 13 14:52:03 +0000 2023,@ayamgrengmail_ dasar betina kerjanya nyusahin,hrenjunssgf,UK_misogyny
Thu Apr 13 14:51:05 +0000 2023,akuu maoo kucing betina satuu kucing jantan terserah berapa. karenaa kucing jantan pintar baik penyayang. kucing betina banyak nyusahin,ayamgrengmail_,UK_misogyny
Sun Apr 09 15:24:51 +0000 2023,@tanyakanrl Sumpah ente betina tolol banget .... Gak usah sok an ngevlog makanan..kalau ente gak paham ..jadinya ente nyusahin orang lain ..jangan merasa paling sempurna..,yudhaTrihastomo,UK_misogyny
Sat Apr 08 05:26:37 +0000 2023,@prastow Juara 1 lomba nyusahin warga negara sendiri.,QS_SapiBetina,UK_misogyny
Thu Mar 23 14:52:19 +0000 2023,Masih batu jg merek antara pen nyari2 alesan biar ga lgsg ngerjain perintah dan jd si paling kritis tp jd nyusahin diri sendiri Spek akhirnya jadi: Sapi betina middle age kuning tua blm pernah dipake bajak tanah dan mengairi tanaman sehat tanpa belang https://t.co/GXEqZ7yNRN,dianadipus,UK_misogyny
Fri Mar 10 07:06:02 +0000 2023,Beres2 kosan udh kaya yg mau mati gue dada ampe sesek bgt anjg penyakit aslam emg nyusahin,mommybobaa,UK_misogyny
Wed Mar 08 13:39:32 +0000 2023,@KeretaCepatID 7-0 masih mending daripada nunggak 8T lebih parah lebih nyusahin bahkan banteng betina pun ogah make ini kereta,JalmiRungsing,UK_misogyny
Wed Mar 01 11:28:35 +0000 2023,Semakin berdoa semoga aku mampu mendidik anak anakku nanti menjadi anak yg baik minimal ga menganiaya anak orang dan ga nyusahin orang tua segininya. Selanjutnya terserah dia,rararep,UK_misogyny
Tue Feb 21 09:33:55 +0000 2023,Nama: jane kiara putri kusuma Jenis kelamin: betina Benda fav: pet cargo bola lidi pena Hobi: nyusahin babu dan tidur di tempat yg random serta gaya tidur yg random juga https://t.co/LogLKsgdTP,richicake,UK_misogyny
Tue Feb 21 07:28:31 +0000 2023,Pic 1 2 3. Nama: bule poli buluk Gender: betina Benda fav: plastik tali (kalo lagi gak mager) Hobi: nyusahin babu kl lagi reog https://t.co/51aPeQUjj5,omnivxre,UK_misogyny
Tue Feb 07 04:45:38 +0000 2023,Bu gue udah pindah seksi masih aja lu nyusahin gue ya,rararep,UK_misogyny
Fri Feb 03 11:44:16 +0000 2023,Not bad tp smoga bisa cepet dpt kerjaan yg lebih nyaman lagi dan deket rumah biar ga nyusahin suami,sateliitjupiter,UK_misogyny
Thu Feb 02 04:31:40 +0000 2023,@rw_seonho @inganggita Mati aja nyusahin orang mau dikubur sebagai laki atau betina apalagi Hidup . Itulah gaktanya kaum LGBT,MedanSoepriono,UK_misogyny
Thu Jan 26 11:19:30 +0000 2023,@Askrlfess giliran dikasih seinisiatifnya dia bilang gak suka gak sesuai sama ekspektasi lo? dasar betina nyusahin,ID131022,UK_misogyny
Tue Jan 17 22:56:19 +0000 2023,@AirinDatangLagi @SBYudhoyono Cebong betina ini luar biasa militan nya. Dulu gak ada kosa kata cebong / Cebi vs kampret / kadrun. Kehidupan ayem n adem. Hutang NKRI turun bahkan IMF lunas (?). Bong bangun infrastruktur ngutang dan BanSos dikorupsi (jaman now) nyusahin rakyat Bong. Paham Bong?,arnolzd,UK_misogyny
Mon Jan 16 12:13:27 +0000 2023, Kalo dah gede jangan jadi kucing garong yap biar ga nyusahin orang2 btw they don't have names yet minta sarannya yg kembaran gitu namanya e.g. zaza zizi ty ps:semua betina (TITIPAN) https://t.co/KOk3Ps4WRr,kochengfs,UK_misogyny
Sun Jan 15 12:12:13 +0000 2023,kalo dah gede jangan jadi kucing garong yap biar ga nyusahin orang2 btw they don't have names yet minta sarannya yg kembaran gitu namanya e.g. zaza zizi ty ps: mereka semua betina https://t.co/b4lWe0w6yO,chocowumbo,UK_misogyny
Fri Jan 13 21:51:38 +0000 2023,@infotwitwor_ Betina betina kebanyakan Drama keg gini hidupnya nyusahin aja bisanya...,rrprst,UK_misogyny
Sun Jan 08 14:45:05 +0000 2023,Bela belain minjem mobil orang demi ngangkut betina baru nyusahin . Kalo dulu sm gue mah ......,luwlualmira,UK_misogyny
Sat Jan 07 15:19:36 +0000 2023,wow spertinya ya 3 singa betina sdg pms dan ngamok trs bjir JANCOOKKKKK YA ALLAH DAK KUATTTT TAI LAH MUSNAH KALIAN SEMUAAA AAAAAAA AKU GA SUKA PUNYA KAKAK ANJIME NYUSAHIN AQ BANGET ,gorjesgurll,UK_misogyny
Mon Jan 02 00:14:17 +0000 2023,@tanyarlfes laki2 jangan ama betina model kayak gini. Cuma nyusahin lu doang. Nanti pasti pelit dia ama kel lu kalo dah nikah. Bakalan musuhin kel lu.,PilahPilihPilah,UK_misogyny
Mon Dec 26 14:06:37 +0000 2022,@holowiiiiings @tanyarlfes @epinephrinedrip Hahahha tipe betina nyusahin,bdbabdbo,UK_misogyny
Sun Dec 25 14:42:03 +0000 2022,Betina kaya gini nyusahin anjir,sdkshh,UK_misogyny
Fri Dec 02 12:02:26 +0000 2022,@Askrlfess Norak amat anjir kelakuan ni betina. Berani main ampe larut tp pulang aja takut. Sok iyeh bgt nebeng cowok orang lu kira lu ratu?! Ya kali hp segede batako gunanya apaan?! Situ waras?! Gk ada harga dirinya bgt udh nyusahin msh berani misuh2. Baca nih ribuan org julid ke lu,Mima0808,UK_misogyny
Thu Dec 01 11:43:37 +0000 2022,Bilangin sama betina lu alasan gue chat lu itu soal kerjaan dan itu dulu! bukan karena demen gausah kepedean gausah ngedm gausah tlpn lebay anj tenang selera gua bukan elu insecure ko nyusahin orang,rikaahardianti,UK_misogyny
Wed Nov 30 07:25:38 +0000 2022,@dearmeym dia sensi bgt sama kucing betina nyusahin ah,astrmyuu,UK_misogyny
Mon Nov 21 15:06:41 +0000 2022,@Askrlfess Rillll bgt kakak aku galak bgt. Dia pulang jam 2 pagi aku bukain pintu padahal udah setengah ngantuk Dia bukain aku pintu jam 10 malam galaknya ngalah2in singa betina Mana tiap laper nyusahin marah2 di manapun dan kapanpun Semoga dia ga liat ini ,urfavoriteegurl,UK_misogyny
Wed Nov 16 13:45:10 +0000 2022,@pidipap @nfiiyy @kegblgnunfaedh Manja bgt sih astaga jadi betina Kalo ga ngerti tinggal bawa ke bengkel bayar kelar. Apapun tuh butuh perawatan ga cuma muka aja yg di rawat Kenapa apa-apa harus cowok? Baru pacar belum jadi suami Usahakan jangan nyusahin orang lain,Kimhyej36354961,UK_misogyny
Fri Nov 11 22:14:25 +0000 2022,@tanyarlfes Gila punya cewek kek lo nyusahin banget yak. Betina gatau diri,Cahayaa2998,UK_misogyny
Mon Oct 31 16:06:44 +0000 2022,OIYA MAU CERITA BOMBOM. semenjak kapan ya keknya ada 3 hari ga ke rumah DIA LAGI BEGERRR. maennya jauh mulu sampe dicariin sama yang punya tiap malem. emang si bombom nyusahin aja kalo lagi nyari betina,eskrimstress,UK_misogyny
Mon Oct 24 01:05:47 +0000 2022,@akukaniyakaniya nyusahin banget ini betina satu pesen sendiri bisa gasih nyusahin mulu,exclucivemau,UK_misogyny
Sat Oct 22 14:51:25 +0000 2022,@akukaniyakaniya Nah gitu bi biar sadar tu betina. Ngeselin banget ga mau sembuh biar bisa ngiket abian terus terusan nyusahin banget jadi manusia lo chel. Mati aja deh kek alles.,_markleeg,UK_misogyny
Sat Oct 22 12:00:20 +0000 2022,@AndyHuskyyy Nyusahin emang kok betina kaya gini wkwk,nkepnlf,UK_misogyny
Mon Nov 08 13:50:13 +0000 2021,Skrg kokya nyusahin bgt bangun tidur auto pilek hidung buntet,lktnilla,UK_misogyny
Fri Oct 29 04:10:27 +0000 2021,Ini kantor 1 nyusahin bener,rararep,UK_misogyny
Fri Oct 01 23:14:17 +0000 2021,@Rainfox48 soal maksa memaksa mah tinggal pribadi masingÃÂ² lah nyusahin nggaknya ya tinggal diri sendiri juga kalo orangnya mandiri kan tetep berusaha dan usaha sendiri hai kau leo betina yg juga udah punya pacar ,joe_effendi,UK_misogyny
Fri Oct 01 14:02:12 +0000 2021,pas denger gimana bh ngerespon tuh betina gilak doi kedengeran savage gitu responnya tapi jadi kepikiran seberapa sering ini terjadi smpe bh kayak udh terbiasa Utk mbk ssg k4mp4ng gua bilang lu butuh dokter segera sih klo ga dipasung aja biar ga nyusahin org lain yak ,KyooNNG_614,UK_misogyny
Sat Sep 04 15:59:49 +0000 2021,Nyamuk betina flop bgt anjg nyusahin manusia. Nyamuk jantan best boy tapi ngeri juga sih kalo adanya nyamuk jantan doang. Bisa memicu aura pergayan wkwkw mampus lu nyamuk betina punah whwowjowowo,lalaassky,UK_misogyny
Thu Sep 02 05:21:42 +0000 2021,Alangkah enyek2nya jadi betina wayah2 hal kecil b nk nyusahin org.. Capek nian berada di sirkel betina enyek2 ini itu di buat ribet. Selalu b bergantung pada org lain.,oktawongkin,UK_misogyny
Wed Aug 25 08:45:02 +0000 2021,@CNNIndonesia Nie mau nya babi betina ini apa kok nyusahin aja,zul_piliank02,UK_misogyny
Tue Aug 24 09:35:16 +0000 2021,(Anak Sebelah) -Kak aku mo jalan titip Hp 1 kl cowo ku chat balas yak +Bawa aja -Mo jln sm cowo 1 nya berabe nanti +Bawa Matiin!! -Kmrn sdh matiin sering2 nanti curiga kk balas aja +Dasar buaya betina nyusahin - wkwk.. *Jadi admin org pacaran aku ,sydneyzw,UK_misogyny
Wed Jul 28 08:20:20 +0000 2021,@kochengfess Berry. Muka sama kelakuannya mirip bgt sama kucing gue yg udah mati. Kucing gue betina dipanggil sama siapa aja ngikut suka nyasar masuk rumah orang dikira rumah sendiri suka main keluar tapi lupa jalan pulang. Nyusahin pokoknya. Tapi pas mati gue nangis 2 minggu sampe demam,chernobylle,UK_misogyny
Sat Jul 24 18:31:06 +0000 2021,Kageyama: menurut gue teori bumi datar itu bener. Kalo seandainya bumi bulet ya harusny dri belahan seberang bakalan jatoh. Tsukishima: Heh. Lo punya otak buat apa coba? Buat voli ajalah. Gausah mikir! Nyusahin lo kalo mikir.,LlamaBetina,UK_misogyny
Sun Jul 11 13:52:18 +0000 2021,@kochengfess Nama : Timi Umur : 8 bulan Jenis kucing : kucing nyusahin Jantan/Betina : cowo DF : cat choize WF : whiskas life cat snap tom Vitamin : minyak ikan https://t.co/b0A5Wm6tBc,m0neiy,UK_misogyny
Tue Jun 22 15:38:49 +0000 2021,@skysphire Ara idupnya nyusahin ya. Udah tau penyakitan malah obat nya dibuangÃÂ²in mentang anak sultan lu seenak jidat buang obat mahal. Hara lu titisan ular betina manasi gabosenÃÂ²nya ganggu sikembar. Kenapa ga tulang lu laki-bini aja? Kenapa harus sikembar? Yg banyak drama kalian berdua,Unifantalice,UK_misogyny
Thu Jun 10 05:33:03 +0000 2021,Saya yang jaga anjing saya yang nafsunya gabisa di kontrol BUKAN malah nyuruh owner2 anjing betina buat gak bawa anjing2nya ke dog park/dog cafe kalo takut mereka hamil. Karena kita itu harusnya gak kasih kemudahan buat perilaku yang nyusahin pihak lain.,taltalita,UK_misogyny
Wed Jun 09 21:48:08 +0000 2021,Maap y masbud ak nyusahin mulu,sateliitjupiter,UK_misogyny
Fri May 28 21:06:24 +0000 2021,Tolong yha para betina jaga mood mood udah hancur pasti nyusahin para pejantanya suruh peka emng dukun cowo lu suruh ngertiin mau'nya kmu teros? Di tanya jwbnya terserah.. Kalau tdk sesuai pake acara marah kgk jelas Para pejantan berharap sabar,FadloliAli,UK_misogyny
Wed May 12 06:34:26 +0000 2021,@halleluhellyeah Ini tipeÃÂ² betina yang kalo mabok nyusahin orang wkwk,duhapayahm,UK_misogyny
Mon May 10 13:27:38 +0000 2021,Sok savage tp nyusahin tuh ngapain lhooo dasar betina bengek hyung,spoicysows,UK_misogyny
Fri Apr 30 07:07:06 +0000 2021,Banyak bet yg mau minta si anabul krucil kata suami tunggu bosen masih sayang sayangnya Sebenernya enakan miara kucing betina kalo ga ada jantannya mah. Kalo birahi kucing betina ga nyusahin coba kalo jantan birahi udah bulunya kemana mana kencing juga kemana mana ,difazk,UK_misogyny
Thu Mar 25 05:51:53 +0000 2021,@subtanyarl Ko dia nya si setannnnnn gw smpe baca berkali dimana toxic nyaaa lu yang toxicc ksian bngt tu cowo harus ngadepin dakjaall betina kek lu sakit ya emg skit tp diaa kan jugaa kaga tau smua cwe di dunia ini jga ngerasain sebulan sekali pms laju lu malah kek Belis nyusahin org.,Ayput25,UK_misogyny
Fri Mar 05 14:07:02 +0000 2021,@kenmacozume Ih banyak bangeett. Banyak yg kemakan konspiresyen vaksin mematikan lah vaksin mengandung ini itu lah vaksin apalah segala tetek bengek gajelas itu &gt;:( nyusahin banget kasian nakes yg ngurusinny ,LlamaBetina,UK_misogyny
Fri Mar 05 13:57:50 +0000 2021,Bener. Kakakku petugas vaksin. And lemme tell ya. Kalian yg nolak vaksin itu NYUSAHIN BANGET serius. Karna persediaan vaksin yang ada itu gaboleh disia2in. Kalo kamu gamau vaksinny mo dikasih ke orang. Tpi awas aja ntar balik2 minta divaksin terus ngamok vaksinnya gada --cont,LlamaBetina,UK_misogyny
Thu Mar 04 05:33:54 +0000 2021,@geettta emang gitu dukanya piara betina :((((((((( sekalinya udah pernah kawin auto genitttttt. mana kalo lg birahi tuh lebih nyusahin rewel bgt,YEAMlKO,UK_misogyny
Wed Mar 03 11:16:00 +0000 2021,Jadi lah betina yg kondisional Klo diajak susah ngga nyusahin klo di ajak mewah ngga malu-maluin !!! Karna yg glowing sudah terlalu pasaran lurus aja gtu yah kan ,Opanbro,UK_misogyny
Mon Mar 01 15:10:00 +0000 2021,@geulisceunah nyusahin ni tuyul betina ,masmaspecel,UK_misogyny
Thu Feb 11 09:55:41 +0000 2021,Jean cinta bertepuk sebelah tangan sama Mikasa. Tiap saat di kampus selalu nempel ke mikasa dan nolongin tugas2 Mikasa. Si Mikasa sendiri pacaran sama Eren dari jurusan sebelah. Tiap hari tiap saat rela nyusahin diri buat Mikasa. Sampe Pieck datang buat jdi t4 pelampiasan doang.,LlamaBetina,UK_misogyny
Wed Feb 03 13:08:52 +0000 2021,4. Elo lagi bucin ama karakter gepeng mo dapet chara bintang 5 gadapet2. Kenapa sih? Gue aja susah buat menyadarkan diri kalo karakter kesukaan gue gepeng elo malah ikut2an. Tau ga sih punya temen yg bulol karakter 2D itu nyusahin? &gt;:( iya susah! Susah buat keluar jadinya elah,LlamaBetina,UK_misogyny
Thu Jan 21 17:52:16 +0000 2021,@ochaffr Kamunya aja yang nyusahin diri sendiri. Dasar betina! Heuheu just give :),IAlvarest,UK_misogyny
Thu Jan 14 03:05:48 +0000 2021,@sygfess @jefriikrnwn Belum juga nikah udah nyusahin aja si ini betina kalo sekiranya abis ya udah si beli sendiri lagian masih pacaran jg hidup nya bukan tanggungan si cowo juga lah kesal bgt gua baca ini,fullchankissed,UK_misogyny
Wed Jan 06 15:05:10 +0000 2021,@1_800_HC anjing nih betina nyusahin ,oskadonmarklee,UK_misogyny
Tue Dec 15 05:55:08 +0000 2020,@LAMBE_FESS Ntar kalo di jual dan di makan rame* ma buaya.. speak up jadi korban.. emang tuh betina kalo gak nyusahin ya ngenalin ????,ipulnyata,"UK_victim, UK_misogyny"
Mon Nov 30 21:29:13 +0000 2020,@dindadundandin Please ya mbak dengan adanya pap para betina yg mendominasi trending orang yang mau nyari info jadi susah anjim mending balik Instagram kalo mau pansos. Nyusahin tau ga lu?,kolorbernyawa,UK_misogyny
Fri Nov 13 12:49:55 +0000 2020,ini akibat betina yang gak bisa jaga mulut atas dan bawah. Akhirnya susah sendiri dan nyusahin orang lain. inilah bukti kalau orang tuanya gagal mendidik anaknya untuk menjadi manusia seutuhnya. terlahir kedunia hanya untuk menyampah.,zr_izzul,UK_misogyny
Thu Nov 12 04:15:33 +0000 2020,@kimwlnd Ayok pelihara... Jangan yg betina tp.. nyusahin:( Ga musti di rumah kok wkwk,ddlionxreyi,UK_misogyny
Tue Nov 10 19:26:31 +0000 2020,Betina itu memang gimana gitu apapun trendingnya gambarnya diri sendiri mau trending mama kim eksplor tiktok nyusahin bobo sampai open BO juga ada yg brani pake foto sendiri.,matuyuda,UK_misogyny
